                                                                                                                                                                                                                                                                 24 Oct 2016 22:31:35
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-CubeSat


      Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     x/Magnitude    y/Magnitude    z/Magnitude    B Field - Body x (nT)    B Field - Body y (nT)    B Field - Body z (nT)    yaw (deg)    pitch (deg)    roll (deg)        q1           q2           q3           q4   
3 Oct 2016 12:46:00.000      -12.520      -17.996    500.997336      -0.068560      -0.140223      -0.987743              -1.466e+004              -5.771e+003              -1.491e+004       84.057        -68.238       -54.463     0.242081    -0.578303     0.224843    -0.745928
3 Oct 2016 12:47:00.000      -15.461      -15.740    501.508697      -0.133958      -0.140272      -0.981009              -1.352e+004              -5.311e+003              -1.615e+004       93.138        -68.137       -44.620     0.249401    -0.553209     0.216698    -0.764722
3 Oct 2016 12:48:00.000      -18.373      -13.412    502.109617      -0.198765      -0.140321      -0.969950              -1.242e+004              -4.915e+003              -1.714e+004      101.886        -67.475       -35.095     0.256448    -0.527505     0.208316    -0.782673
3 Oct 2016 12:49:00.000      -21.248      -10.996    502.789431      -0.262695      -0.140370      -0.954614              -1.140e+004              -4.594e+003              -1.790e+004      109.919        -66.298       -26.272     0.263213    -0.501219     0.199704    -0.799761
3 Oct 2016 12:50:00.000      -24.078       -8.477    503.536084      -0.325466      -0.140420      -0.935069              -1.046e+004              -4.356e+003              -1.845e+004      117.021        -64.682       -18.363     0.269688    -0.474380     0.190873    -0.815965
3 Oct 2016 12:51:00.000      -26.855       -5.835    504.336348      -0.386800      -0.140469      -0.911402              -9.639e+003              -4.205e+003              -1.881e+004      123.137        -62.705       -11.422     0.275868    -0.447018     0.181832    -0.831270
3 Oct 2016 12:52:00.000      -29.568       -3.050    505.176058      -0.446429      -0.140518      -0.883717              -8.961e+003              -4.140e+003              -1.902e+004      128.323        -60.441        -5.391     0.281745    -0.419162     0.172591    -0.845657
3 Oct 2016 12:53:00.000      -32.207       -0.101    506.040368      -0.504088      -0.140567      -0.852136              -8.459e+003              -4.161e+003              -1.911e+004      132.686        -57.953        -0.162     0.287312    -0.390844     0.163160    -0.859111
3 Oct 2016 12:54:00.000      -34.759        3.034    506.914012      -0.559524      -0.140616      -0.816798              -8.154e+003              -4.261e+003              -1.915e+004      136.348        -55.291         4.388     0.292563    -0.362095     0.153550    -0.871617
3 Oct 2016 12:55:00.000      -37.210        6.379    507.781577      -0.612493      -0.140665      -0.777860              -8.058e+003              -4.433e+003              -1.920e+004      139.422        -52.494         8.375     0.297493    -0.332946     0.143771    -0.883162
3 Oct 2016 12:56:00.000      -39.545        9.958    508.627775      -0.662760      -0.140715      -0.735492              -8.165e+003              -4.668e+003              -1.934e+004      142.007        -49.590        11.901     0.302097    -0.303430     0.133834    -0.893732
3 Oct 2016 12:57:00.000      -41.743       13.793    509.437708      -0.710104      -0.140764      -0.689883              -8.450e+003              -4.956e+003              -1.964e+004      144.186        -46.603        15.049     0.306369    -0.273580     0.123749    -0.903315
3 Oct 2016 12:58:00.000      -43.786       17.906    510.197135      -0.754317      -0.140813      -0.641232              -8.873e+003              -5.286e+003              -2.015e+004      146.026        -43.551        17.889     0.310304    -0.243427     0.113529    -0.911902
3 Oct 2016 12:59:00.000      -45.650       22.312    510.892713      -0.795203      -0.140861      -0.589755              -9.379e+003              -5.650e+003              -2.092e+004      147.581        -40.448        20.478     0.313898    -0.213006     0.103184    -0.919483
3 Oct 2016 13:00:00.000      -47.312       27.018    511.512234      -0.832582      -0.140910      -0.535678              -9.909e+003              -6.040e+003              -2.197e+004      148.894        -37.304        22.862     0.317148    -0.182350     0.092725    -0.926050
3 Oct 2016 13:01:00.000      -48.746       32.022    512.044833      -0.866290      -0.140959      -0.479241              -1.040e+004              -6.450e+003              -2.330e+004      150.000        -34.127        25.079     0.320049    -0.151493     0.082164    -0.931594
3 Oct 2016 13:02:00.000      -49.927       37.304    512.481177      -0.896178      -0.141008      -0.420691              -1.079e+004              -6.878e+003              -2.491e+004      150.927        -30.926        27.159     0.322598    -0.120469     0.071513    -0.936111
3 Oct 2016 13:03:00.000      -50.832       42.830    512.813623      -0.922115      -0.141057      -0.360288              -1.103e+004              -7.320e+003              -2.675e+004      151.697        -27.705        29.130     0.324794    -0.089311     0.060783    -0.939595
3 Oct 2016 13:04:00.000      -51.442       48.546    513.036353      -0.943985      -0.141106      -0.298297              -1.106e+004              -7.776e+003              -2.877e+004      152.327        -24.470        31.011     0.326632    -0.058056     0.049986    -0.942042
3 Oct 2016 13:05:00.000      -51.742       54.380    513.145468      -0.961693      -0.141155      -0.234992              -1.085e+004              -8.245e+003              -3.093e+004      152.832        -21.224        32.823     0.328112    -0.026736     0.039134    -0.943449
3 Oct 2016 13:06:00.000      -51.724       60.253    513.139060      -0.975161      -0.141203      -0.170652              -1.038e+004              -8.724e+003              -3.315e+004      153.223        -17.971        34.581     0.329231     0.004613     0.028239    -0.943816
3 Oct 2016 13:07:00.000      -51.390       66.078    513.017241      -0.984330      -0.141252      -0.105561              -9.629e+003              -9.210e+003              -3.537e+004      153.508        -14.714        36.299     0.329988     0.035957     0.017313    -0.943141
3 Oct 2016 13:08:00.000      -50.746       71.775    512.782142      -0.989158      -0.141301      -0.040005              -8.588e+003              -9.699e+003              -3.750e+004      153.694        -11.457        37.990     0.330383     0.067261     0.006367    -0.941426
3 Oct 2016 13:09:00.000      -49.809       77.277    512.437877      -0.989625      -0.141350       0.025726              -7.263e+003              -1.018e+004              -3.948e+004      153.785         -8.201        39.665     0.330416     0.098491    -0.004585    -0.938671
3 Oct 2016 13:10:00.000      -48.599       82.530    511.990473      -0.985730      -0.141398       0.091342              -5.670e+003              -1.066e+004              -4.124e+004      153.784         -4.950        41.336     0.330085     0.129612    -0.015533    -0.934882
3 Oct 2016 13:11:00.000      -47.139       87.501    511.447766      -0.977488      -0.141447       0.156555              -3.834e+003              -1.112e+004              -4.271e+004      153.693         -1.705        43.012     0.329391     0.160590    -0.026464    -0.930060
3 Oct 2016 13:12:00.000      -45.453       92.174    510.819267      -0.964938      -0.141496       0.221076              -1.793e+003              -1.156e+004              -4.383e+004      153.513          1.530        44.704     0.328335     0.191391    -0.037366    -0.924213
3 Oct 2016 13:13:00.000      -43.568       96.547    510.116000      -0.948133      -0.141544       0.284621               4.064e+002              -1.199e+004              -4.454e+004      153.241          4.753        46.423     0.326919     0.221980    -0.048227    -0.917345
3 Oct 2016 13:14:00.000      -41.507      100.628    509.350309      -0.927149      -0.141593       0.346911               2.712e+003              -1.240e+004              -4.482e+004      152.875          7.961        48.178     0.325144     0.252325    -0.059035    -0.909466
3 Oct 2016 13:15:00.000      -39.293      104.434    508.535647      -0.902077      -0.141642       0.407669               5.065e+003              -1.279e+004              -4.465e+004      152.412         11.151        49.980     0.323011     0.282391    -0.069779    -0.900583
3 Oct 2016 13:16:00.000      -36.945      107.986    507.686343      -0.873029      -0.141690       0.466630               7.412e+003              -1.318e+004              -4.402e+004      151.845         14.320        51.841     0.320524     0.312146    -0.080446    -0.890706
3 Oct 2016 13:17:00.000      -34.481      111.307    506.817347      -0.840133      -0.141739       0.523533               9.699e+003              -1.358e+004              -4.296e+004      151.168         17.465        53.773     0.317684     0.341556    -0.091025    -0.879847
3 Oct 2016 13:18:00.000      -31.919      114.420    505.943978      -0.803534      -0.141787       0.578126               1.188e+004              -1.397e+004              -4.148e+004      150.372         20.580        55.790     0.314495     0.370589    -0.101504    -0.868017
3 Oct 2016 13:19:00.000      -29.271      117.349    505.081645      -0.763393      -0.141836       0.630170               1.393e+004              -1.437e+004              -3.962e+004      149.445         23.662        57.907     0.310961     0.399213    -0.111872    -0.855229
3 Oct 2016 13:20:00.000      -26.550      120.117    504.245580      -0.719887      -0.141885       0.679435               1.582e+004              -1.477e+004              -3.742e+004      148.376         26.706        60.141     0.307085     0.427397    -0.122116    -0.841498
3 Oct 2016 13:21:00.000      -23.767      122.745    503.450567      -0.673208      -0.141933       0.725703               1.753e+004              -1.516e+004              -3.493e+004      147.148         29.704        62.511     0.302872     0.455109    -0.132227    -0.826838
3 Oct 2016 13:22:00.000      -20.932      125.252    502.710679      -0.623563      -0.141982       0.768772               1.905e+004              -1.553e+004              -3.217e+004      145.742         32.650        65.038     0.298326     0.482319    -0.142193    -0.811265
3 Oct 2016 13:23:00.000      -18.053      127.657    502.039027      -0.571169      -0.142031       0.808451               2.037e+004              -1.587e+004              -2.919e+004      144.138         35.535        67.748     0.293452     0.508996    -0.152003    -0.794798
3 Oct 2016 13:24:00.000      -15.137      129.976    501.447520      -0.516259      -0.142079       0.844565               2.150e+004              -1.617e+004              -2.603e+004      142.311         38.348        70.668     0.288255     0.535112    -0.161646    -0.777454
3 Oct 2016 13:25:00.000      -12.192      132.226    500.946659      -0.459073      -0.142128       0.876956               2.241e+004              -1.642e+004              -2.272e+004      140.230         41.077        73.829     0.282742     0.560638    -0.171111    -0.759252
3 Oct 2016 13:26:00.000       -9.225      134.421    500.545339      -0.399865      -0.142177       0.905480               2.311e+004              -1.662e+004              -1.930e+004      137.865         43.708        77.266     0.276918     0.585544    -0.180389    -0.740212
3 Oct 2016 13:27:00.000       -6.240      136.576    500.250691      -0.338895      -0.142226       0.930012               2.361e+004              -1.676e+004              -1.581e+004      135.180         46.223        81.017     0.270790     0.609805    -0.189469    -0.720356
3 Oct 2016 13:28:00.000       -3.244      138.704    500.067955      -0.276432      -0.142274       0.950444               2.389e+004              -1.685e+004              -1.229e+004      132.136         48.601        85.121     0.264364     0.633393    -0.198340    -0.699704
3 Oct 2016 13:29:00.000       -0.243      140.818    500.000381      -0.212752      -0.142323       0.966685               2.396e+004              -1.689e+004              -8.774e+003      128.696         50.817        89.618     0.257648     0.656282    -0.206994    -0.678281
3 Oct 2016 13:30:00.000        2.759      142.931    500.049170      -0.148135      -0.142372       0.978666               2.383e+004              -1.689e+004              -5.314e+003      124.828         52.844        94.543     0.250648     0.678446    -0.215421    -0.656110
3 Oct 2016 13:31:00.000        5.756      145.055    500.213454      -0.082866      -0.142421       0.986331               2.351e+004              -1.685e+004              -1.944e+003      120.509         54.649        99.921     0.243373     0.699863    -0.223611    -0.633214
3 Oct 2016 13:32:00.000        8.743      147.205    500.490312      -0.017232      -0.142470       0.989649               2.303e+004              -1.678e+004               1.301e+003      115.733         56.198       105.758     0.235831     0.720506    -0.231555    -0.609620
3 Oct 2016 13:33:00.000       11.714      149.393    500.874821       0.048476      -0.142518       0.988604               2.241e+004              -1.668e+004               4.396e+003      110.523         57.455       112.034     0.228029     0.740355    -0.239245    -0.585353
3 Oct 2016 13:34:00.000       14.663      151.633    501.360148       0.113970      -0.142567       0.983202               2.168e+004              -1.657e+004               7.324e+003      104.937         58.386       118.692     0.219977     0.759387    -0.246673    -0.560441
3 Oct 2016 13:35:00.000       17.584      153.940    501.937670       0.178960      -0.142616       0.973465               2.087e+004              -1.644e+004               1.008e+004       99.073         58.964       125.636     0.211683     0.777581    -0.253830    -0.534910
3 Oct 2016 13:36:00.000       20.469      156.330    502.597138       0.243160      -0.142665       0.959437               2.000e+004              -1.630e+004               1.266e+004       93.062         59.170       132.738     0.203156     0.794917    -0.260707    -0.508789
3 Oct 2016 13:37:00.000       23.312      158.819    503.326854       0.306287      -0.142714       0.941180               1.910e+004              -1.616e+004               1.507e+004       87.056         58.998       139.846     0.194406     0.811376    -0.267299    -0.482107
3 Oct 2016 13:38:00.000       26.104      161.426    504.113886       0.368064      -0.142763       0.918775               1.817e+004              -1.601e+004               1.732e+004       81.208         58.456       146.810     0.185442     0.826939    -0.273597    -0.454892
3 Oct 2016 13:39:00.000       28.836      164.170    504.944300       0.428217      -0.142812       0.892320               1.725e+004              -1.587e+004               1.943e+004       75.647         57.565       153.501     0.176274     0.841591    -0.279595    -0.427176
3 Oct 2016 13:40:00.000       31.496      167.072    505.803410       0.486481      -0.142861       0.861932               1.634e+004              -1.573e+004               2.142e+004       70.471         56.353       159.825     0.166913     0.855313    -0.285285    -0.398989
3 Oct 2016 13:41:00.000       34.073      170.154    506.676038       0.542600      -0.142911       0.827745               1.544e+004              -1.559e+004               2.329e+004       65.737         54.856       165.726     0.157368     0.868092    -0.290662    -0.370361
3 Oct 2016 13:42:00.000       36.554      173.439    507.546784       0.596327      -0.142960       0.789909               1.456e+004              -1.546e+004               2.507e+004       61.466         53.110       171.185     0.147650     0.879913    -0.295720    -0.341325
3 Oct 2016 13:43:00.000       38.921      176.952    508.400298       0.647424      -0.143009       0.748592               1.369e+004              -1.533e+004               2.677e+004       57.654         51.152       176.209     0.137769     0.890763    -0.300453    -0.311913
3 Oct 2016 13:44:00.000       41.159     -179.285    509.221552       0.695667      -0.143058       0.703976               1.284e+004              -1.521e+004               2.840e+004       54.276         49.012      -179.177     0.127737     0.900630    -0.304856    -0.282156
3 Oct 2016 13:45:00.000       43.246     -175.249    509.996097       0.740842      -0.143107       0.656257               1.199e+004              -1.508e+004               2.997e+004       51.301         46.721      -174.936     0.117565     0.909503    -0.308925    -0.252088
3 Oct 2016 13:46:00.000       45.161     -170.924    510.710325       0.782751      -0.143157       0.605646               1.113e+004              -1.495e+004               3.150e+004       48.690         44.304      -171.031     0.107263     0.917373    -0.312653    -0.221742
3 Oct 2016 13:47:00.000       46.881     -166.300    511.351696       0.821209      -0.143206       0.552366               1.025e+004              -1.481e+004               3.298e+004       46.407         41.780      -167.420     0.096844     0.924231    -0.316039    -0.191151
3 Oct 2016 13:48:00.000       48.379     -161.376    511.908960       0.856046      -0.143255       0.496652               9.334e+003              -1.466e+004               3.440e+004       44.416         39.169      -164.065     0.086317     0.930068    -0.319077    -0.160349
3 Oct 2016 13:49:00.000       49.632     -156.167    512.372348       0.887110      -0.143305       0.438749               8.368e+003              -1.450e+004               3.576e+004       42.685         36.484      -160.932     0.075696     0.934880    -0.321765    -0.129371
3 Oct 2016 13:50:00.000       50.614     -150.703    512.733746       0.914262      -0.143354       0.378912               7.340e+003              -1.433e+004               3.704e+004       41.186         33.740      -157.989     0.064992     0.938660    -0.324100    -0.098250
3 Oct 2016 13:51:00.000       51.306     -145.033    512.986824       0.937384      -0.143403       0.317406               6.239e+003              -1.415e+004               3.821e+004       39.894         30.947      -155.207     0.054215     0.941404    -0.326078    -0.067020
3 Oct 2016 13:52:00.000       51.691     -139.223    513.127155       0.956373      -0.143453       0.254502               5.062e+003              -1.396e+004               3.926e+004       38.788         28.113      -152.563     0.043379     0.943110    -0.327698    -0.035717
3 Oct 2016 13:53:00.000       51.760     -133.352    513.152283       0.971147      -0.143502       0.190476               3.808e+003              -1.377e+004               4.015e+004       37.851         25.247      -150.033     0.032496     0.943775    -0.328958    -0.004374
3 Oct 2016 13:54:00.000       51.512     -127.506    513.061768       0.981639      -0.143552       0.125612               2.481e+003              -1.358e+004               4.086e+004       37.067         22.356      -147.598     0.021576     0.943399    -0.329857     0.026974
3 Oct 2016 13:55:00.000       50.951     -121.766    512.857194       0.987803      -0.143601       0.060194               1.086e+003              -1.340e+004               4.138e+004       36.423         19.445      -145.240     0.010633     0.941981    -0.330394     0.058291
3 Oct 2016 13:56:00.000       50.093     -116.206    512.542141       0.989613      -0.143651      -0.005488              -3.684e+002              -1.323e+004               4.169e+004       35.910         16.519      -142.945    -0.000323     0.939525    -0.330567     0.089545
3 Oct 2016 13:57:00.000       48.954     -110.881    512.122123       0.987061      -0.143700      -0.071145              -1.877e+003              -1.307e+004               4.177e+004       35.519         13.584      -140.697    -0.011278     0.936032    -0.330377     0.120699
3 Oct 2016 13:58:00.000       47.560     -105.830    511.604496       0.980157      -0.143750      -0.136488              -3.430e+003              -1.291e+004               4.161e+004       35.243         10.644      -138.484    -0.022221     0.931506    -0.329825     0.151720
3 Oct 2016 13:59:00.000       45.933     -101.075    510.998330       0.968932      -0.143799      -0.201228              -5.019e+003              -1.276e+004               4.119e+004       35.078          7.703      -136.293    -0.033139     0.925952    -0.328910     0.182574
3 Oct 2016 14:00:00.000       44.100      -96.621    510.314254       0.953436      -0.143849      -0.265081              -6.626e+003              -1.260e+004               4.051e+004       35.021          4.764      -134.113    -0.044022     0.919376    -0.327633     0.213226
3 Oct 2016 14:01:00.000       42.084      -92.462    509.564273       0.933737      -0.143899      -0.327764              -8.232e+003              -1.243e+004               3.954e+004       35.069          1.832      -131.934    -0.054856     0.911787    -0.325997     0.243643
3 Oct 2016 14:02:00.000       39.910      -88.583    508.761560       0.909921      -0.143948      -0.389001              -9.810e+003              -1.226e+004               3.830e+004       35.221         -1.090      -129.743    -0.065630     0.903191    -0.324003     0.273791
3 Oct 2016 14:03:00.000       37.596      -84.964    507.920230       0.882095      -0.143998      -0.448523              -1.133e+004              -1.206e+004               3.678e+004       35.477         -3.997      -127.531    -0.076332     0.893598    -0.321652     0.303637
3 Oct 2016 14:04:00.000       35.163      -81.583    507.055090       0.850380      -0.144047      -0.506067              -1.277e+004              -1.185e+004               3.499e+004       35.840         -6.887      -125.287    -0.086951     0.883020    -0.318948     0.333148
3 Oct 2016 14:05:00.000       32.626      -78.415    506.181384       0.814917      -0.144097      -0.561380              -1.409e+004              -1.162e+004               3.298e+004       36.313         -9.755      -123.001    -0.097474     0.871467    -0.315894     0.362291
3 Oct 2016 14:06:00.000       30.000      -75.438    505.314524       0.775861      -0.144146      -0.614216              -1.528e+004              -1.138e+004               3.076e+004       36.898        -12.596      -120.660    -0.107890     0.858953    -0.312493     0.391034
3 Oct 2016 14:07:00.000       27.298      -72.628    504.469816       0.733385      -0.144196      -0.664345              -1.634e+004              -1.111e+004               2.838e+004       37.602        -15.406      -118.254    -0.118188     0.845491    -0.308748     0.419346
3 Oct 2016 14:08:00.000       24.531      -69.965    503.662194       0.687677      -0.144246      -0.711544              -1.727e+004              -1.082e+004               2.587e+004       38.430        -18.180      -115.769    -0.128356     0.831096    -0.304664     0.447195
3 Oct 2016 14:09:00.000       21.709      -67.427    502.905950       0.638937      -0.144295      -0.755605              -1.806e+004              -1.051e+004               2.325e+004       39.391        -20.913      -113.194    -0.138384     0.815784    -0.300245     0.474551
3 Oct 2016 14:10:00.000       18.841      -64.996    502.214480       0.587381      -0.144345      -0.796335              -1.873e+004              -1.018e+004               2.055e+004       40.494        -23.597      -110.515    -0.148259     0.799573    -0.295496     0.501383
3 Oct 2016 14:11:00.000       15.934      -62.655    501.600043       0.533235      -0.144394      -0.833553              -1.929e+004              -9.834e+003               1.777e+004       41.750        -26.226      -107.715    -0.157972     0.782479    -0.290423     0.527661
3 Oct 2016 14:12:00.000       12.997      -60.387    501.073544       0.476740      -0.144444      -0.867096              -1.972e+004              -9.463e+003               1.493e+004       43.169        -28.792      -104.780    -0.167511     0.764521    -0.285030     0.553358
3 Oct 2016 14:13:00.000       10.035      -58.179    500.644331       0.418143      -0.144493      -0.896815              -2.002e+004              -9.071e+003               1.203e+004       44.765        -31.286      -101.693    -0.176867     0.745720    -0.279325     0.578444
3 Oct 2016 14:14:00.000        7.054      -56.014    500.320031       0.357704      -0.144543      -0.922581              -2.017e+004              -8.656e+003               9.092e+003       46.553        -33.698       -98.436    -0.186028     0.726097    -0.273312     0.602891
3 Oct 2016 14:15:00.000        4.061      -53.880    500.106411       0.295688      -0.144592      -0.944278              -2.015e+004              -8.221e+003               6.140e+003       48.547        -36.016       -94.992    -0.194985     0.705672    -0.266999     0.626673
3 Oct 2016 14:16:00.000        1.060      -51.764    500.007267       0.232369      -0.144642      -0.961813              -1.993e+004              -7.771e+003               3.218e+003       50.762        -38.229       -91.342    -0.203728     0.684468    -0.260392     0.649764
3 Oct 2016 14:17:00.000       -1.942      -49.652    500.024365       0.168027      -0.144691      -0.975106              -1.952e+004              -7.313e+003               3.814e+002       53.213        -40.320       -87.468    -0.212248     0.662510    -0.253499     0.672138
3 Oct 2016 14:18:00.000       -4.941      -47.532    500.157399       0.102944      -0.144740      -0.984100              -1.891e+004              -6.857e+003              -2.314e+003       55.912        -42.276       -83.357    -0.220534     0.639820    -0.246328     0.693770
3 Oct 2016 14:19:00.000       -7.931      -45.390    500.404004       0.037409      -0.144790      -0.988755              -1.814e+004              -6.419e+003              -4.814e+003       58.870        -44.078       -78.995    -0.228578     0.616425    -0.238886     0.714637
3 Oct 2016 14:20:00.000      -10.907      -43.214    500.759794      -0.028291      -0.144839      -0.989051              -1.724e+004              -6.011e+003              -7.078e+003       62.090        -45.708       -74.375    -0.236371     0.592349    -0.231181     0.734715
3 Oct 2016 14:21:00.000      -13.862      -40.990    501.218445      -0.093865      -0.144888      -0.984986              -1.626e+004              -5.646e+003              -9.085e+003       65.570        -47.147       -69.500    -0.243905     0.567620    -0.223223     0.753982
3 Oct 2016 14:22:00.000      -16.791      -38.702    501.771810      -0.159024      -0.144937      -0.976578              -1.525e+004              -5.337e+003              -1.083e+004       69.296        -48.376       -64.378    -0.251171     0.542265    -0.215019     0.772417
3 Oct 2016 14:23:00.000      -19.687      -36.337    502.410062      -0.223482      -0.144987      -0.963865              -1.424e+004              -5.089e+003              -1.233e+004       73.246        -49.375       -59.032    -0.258161     0.516311    -0.206578     0.790001
3 Oct 2016 14:24:00.000      -22.543      -33.876    503.121880      -0.286953      -0.145036      -0.946902              -1.327e+004              -4.906e+003              -1.362e+004       77.381        -50.130       -53.496    -0.264867     0.489788    -0.197911     0.806712
3 Oct 2016 14:25:00.000      -25.350      -31.303    503.894645      -0.349158      -0.145085      -0.925764              -1.235e+004              -4.790e+003              -1.471e+004       81.654        -50.627       -47.818    -0.271283     0.462725    -0.189026     0.822533
3 Oct 2016 14:26:00.000      -28.099      -28.599    504.714673      -0.409823      -0.145134      -0.900545              -1.148e+004              -4.738e+003              -1.563e+004       86.004        -50.857       -42.055    -0.277401     0.435151    -0.179933     0.837447
3 Oct 2016 14:27:00.000      -30.779      -25.742    505.567457      -0.468680      -0.145183      -0.871356              -1.067e+004              -4.752e+003              -1.642e+004       90.368        -50.817       -36.269    -0.283214     0.407096    -0.170642     0.851436
3 Oct 2016 14:28:00.000      -33.381      -22.711    506.437925      -0.525469      -0.145232      -0.838326              -9.928e+003              -4.829e+003              -1.707e+004       94.677        -50.510       -30.525    -0.288715     0.378593    -0.161164     0.864486
3 Oct 2016 14:29:00.000      -35.889      -19.484    507.310711      -0.579941      -0.145281      -0.801599              -9.255e+003              -4.972e+003              -1.760e+004       98.871        -49.942       -24.883    -0.293900     0.349672    -0.151508     0.876583
3 Oct 2016 14:30:00.000      -38.289      -16.035    508.170426      -0.631856      -0.145330      -0.761339              -8.664e+003              -5.180e+003              -1.803e+004      102.894        -49.126       -19.397    -0.298762     0.320365    -0.141686     0.887712
3 Oct 2016 14:31:00.000      -40.564      -12.342    509.001926      -0.680983      -0.145379      -0.717723              -8.172e+003              -5.454e+003              -1.839e+004      106.704        -48.080       -14.104    -0.303296     0.290705    -0.131708     0.897861
3 Oct 2016 14:32:00.000      -42.694       -8.383    509.790580      -0.727108      -0.145428      -0.670944              -7.793e+003              -5.791e+003              -1.869e+004      110.272        -46.820        -9.035    -0.307497     0.260724    -0.121585     0.907020
3 Oct 2016 14:33:00.000      -44.658       -4.138    510.522526      -0.770025      -0.145477      -0.621206              -7.538e+003              -6.184e+003              -1.898e+004      113.580        -45.368        -4.203    -0.311360     0.230456    -0.111329     0.915178
3 Oct 2016 14:34:00.000      -46.433        0.404    511.184911      -0.809548      -0.145526      -0.568731              -7.407e+003              -6.627e+003              -1.931e+004      116.620        -43.743         0.387    -0.314881     0.199933    -0.100950     0.922326
3 Oct 2016 14:35:00.000      -47.994        5.247    511.766114      -0.845500      -0.145575      -0.513749              -7.395e+003              -7.107e+003              -1.972e+004      119.394        -41.966         4.737    -0.318056     0.169190    -0.090459     0.928457
3 Oct 2016 14:36:00.000      -49.316       10.381    512.255945      -0.877724      -0.145623      -0.456503              -7.482e+003              -7.615e+003              -2.026e+004      121.909        -40.054         8.859    -0.320882     0.138260    -0.079870     0.933563
3 Oct 2016 14:37:00.000      -50.375       15.780    512.645823      -0.906077      -0.145672      -0.397245              -7.638e+003              -8.139e+003              -2.097e+004      124.177        -38.024        12.766    -0.323355     0.107178    -0.069192     0.937639
3 Oct 2016 14:38:00.000      -51.148       21.400    512.928922      -0.930436      -0.145721      -0.336236              -7.825e+003              -8.670e+003              -2.187e+004      126.212        -35.893        16.475    -0.325473     0.075977    -0.058438     0.940680
3 Oct 2016 14:39:00.000      -51.618       27.179    513.100285      -0.950691      -0.145770      -0.273746              -7.996e+003              -9.200e+003              -2.297e+004      128.028        -33.673        20.005    -0.327234     0.044693    -0.047620     0.942684
3 Oct 2016 14:40:00.000      -51.773       33.041    513.156916      -0.966755      -0.145818      -0.210051              -8.103e+003              -9.725e+003              -2.428e+004      129.640        -31.379        23.372    -0.328635     0.013360    -0.036750     0.943647
3 Oct 2016 14:41:00.000      -51.611       38.903    513.097823      -0.978557      -0.145867      -0.145430              -8.095e+003              -1.024e+004              -2.577e+004      131.063        -29.020        26.595    -0.329675    -0.017989    -0.025839     0.943569
3 Oct 2016 14:42:00.000      -51.134       44.679    512.924040      -0.986043      -0.145916      -0.080169              -7.928e+003              -1.074e+004              -2.741e+004      132.310        -26.607        29.692    -0.330353    -0.049317    -0.014899     0.942450
3 Oct 2016 14:43:00.000      -50.355       50.295    512.638609      -0.989183      -0.145964      -0.014556              -7.563e+003              -1.123e+004              -2.915e+004      133.394        -24.148        32.678    -0.330668    -0.080591    -0.003942     0.940292
3 Oct 2016 14:44:00.000      -49.291       55.688    512.246523      -0.987961      -0.146013       0.051120              -6.971e+003              -1.169e+004              -3.094e+004      134.326        -21.652        35.569    -0.330620    -0.111776     0.007018     0.937095
3 Oct 2016 14:45:00.000      -47.963       60.816    511.754650      -0.982384      -0.146061       0.116569              -6.135e+003              -1.214e+004              -3.270e+004      135.115        -19.125        38.380    -0.330208    -0.142837     0.017972     0.932865
3 Oct 2016 14:46:00.000      -46.398       65.653    511.171606      -0.972475      -0.146110       0.181504              -5.046e+003              -1.258e+004              -3.439e+004      135.771        -16.573        41.124    -0.329434    -0.173741     0.028905     0.927605
3 Oct 2016 14:47:00.000      -44.618       70.189    510.507613      -0.958280      -0.146159       0.245637              -3.708e+003              -1.299e+004              -3.592e+004      136.299        -14.004        43.813    -0.328298    -0.204453     0.039807     0.921322
3 Oct 2016 14:48:00.000      -42.650       74.427    509.774320      -0.939860      -0.146207       0.308686              -2.133e+003              -1.339e+004              -3.724e+004      136.707        -11.421        46.459    -0.326801    -0.234939     0.050666     0.914023
3 Oct 2016 14:49:00.000      -40.517       78.381    508.984605      -0.917297      -0.146256       0.370373              -3.430e+002              -1.378e+004              -3.828e+004      136.999         -8.831        49.073    -0.324945    -0.265166     0.061469     0.905715
3 Oct 2016 14:50:00.000      -38.239       82.068    508.152349      -0.890690      -0.146304       0.430426               1.633e+003              -1.415e+004              -3.900e+004      137.178         -6.237        51.667    -0.322732    -0.295101     0.072205     0.896407
3 Oct 2016 14:51:00.000      -35.836       85.512    507.292197      -0.860157      -0.146353       0.488580               3.760e+003              -1.452e+004              -3.934e+004      137.248         -3.645        54.249    -0.320164    -0.324710     0.082861     0.886111
3 Oct 2016 14:52:00.000      -33.326       88.735    506.419299      -0.825833      -0.146401       0.544580               5.998e+003              -1.487e+004              -3.927e+004      137.211         -1.059        56.831    -0.317245    -0.353960     0.093427     0.874837
3 Oct 2016 14:53:00.000      -30.723       91.762    505.549048      -0.787868      -0.146450       0.598177               8.302e+003              -1.523e+004              -3.875e+004      137.066          1.517        59.421    -0.313977    -0.382820     0.103890     0.862597
3 Oct 2016 14:54:00.000      -28.041       94.615    504.696807      -0.746431      -0.146498       0.649137               1.062e+004              -1.559e+004              -3.777e+004      136.815          4.078        62.030    -0.310364    -0.411257     0.114240     0.849406
