Time (UTCG),Lat (deg),Lon (deg),Alt (km),x/Magnitude,y/Magnitude,z/Magnitude,x (nT),y (nT),z (nT),x (deg/sec),y (deg/sec),z (deg/sec),q1,q2,q3,q4
22 Mar 2013 16:41:13.7,24.927,-66.775,553.774028,-0.937228,0.311536,0.156679,25967.31,-14486.33,-12167.22,1.125497,-0.610793,0.670714,-0.141489,-0.985964,0.007716,-0.088293
22 Mar 2013 16:41:13.8,24.921,-66.776,553.772261,-0.936696,0.312941,0.157065,25932.78,-14538.45,-12171.58,1.125438,-0.610737,0.670521,-0.142148,-0.985826,0.008708,-0.088684
22 Mar 2013 16:41:13.9,24.914,-66.778,553.770496,-0.936161,0.314346,0.157447,25898.19,-14590.53,-12175.8,1.125378,-0.610682,0.670328,-0.142807,-0.985686,0.0097,-0.089075
22 Mar 2013 16:41:14.0,24.908,-66.779,553.76873,-0.935624,0.31575,0.157825,25863.54,-14642.57,-12179.87,1.125318,-0.610627,0.670135,-0.143466,-0.985545,0.010692,-0.089465
22 Mar 2013 16:41:14.1,24.902,-66.781,553.766965,-0.935086,0.317155,0.158201,25828.83,-14694.58,-12183.8,1.125258,-0.610573,0.669942,-0.144124,-0.985402,0.011684,-0.089856
22 Mar 2013 16:41:14.2,24.896,-66.782,553.7652,-0.934545,0.318558,0.158573,25794.05,-14746.54,-12187.6,1.125198,-0.610518,0.669749,-0.144782,-0.985258,0.012676,-0.090246
22 Mar 2013 16:41:14.3,24.889,-66.783,553.763435,-0.934003,0.319962,0.158941,25759.21,-14798.47,-12191.24,1.125138,-0.610464,0.669556,-0.14544,-0.985112,0.013668,-0.090636
22 Mar 2013 16:41:14.4,24.883,-66.785,553.761671,-0.933459,0.321366,0.159306,25724.3,-14850.36,-12194.75,1.125077,-0.61041,0.669363,-0.146097,-0.984964,0.01466,-0.091026
22 Mar 2013 16:41:14.5,24.877,-66.786,553.759907,-0.932913,0.322769,0.159668,25689.34,-14902.21,-12198.12,1.125017,-0.610357,0.66917,-0.146754,-0.984815,0.015651,-0.091416
22 Mar 2013 16:41:14.6,24.871,-66.788,553.758143,-0.932365,0.324172,0.160026,25654.31,-14954.01,-12201.34,1.124956,-0.610304,0.668977,-0.14741,-0.984665,0.016643,-0.091805
22 Mar 2013 16:41:14.7,24.864,-66.789,553.75638,-0.931815,0.325575,0.160381,25619.22,-15005.78,-12204.42,1.124895,-0.610251,0.668784,-0.148066,-0.984513,0.017634,-0.092195
22 Mar 2013 16:41:14.8,24.858,-66.79,553.754617,-0.931263,0.326977,0.160733,25584.07,-15057.51,-12207.36,1.124834,-0.610199,0.668591,-0.148721,-0.984359,0.018626,-0.092584
22 Mar 2013 16:41:14.9,24.852,-66.792,553.752854,-0.930709,0.328379,0.161081,25548.86,-15109.2,-12210.16,1.124772,-0.610146,0.668398,-0.149376,-0.984204,0.019617,-0.092973
22 Mar 2013 16:41:15.0,24.846,-66.793,553.751092,-0.930154,0.329781,0.161426,25513.59,-15160.84,-12212.82,1.124711,-0.610094,0.668205,-0.150031,-0.984048,0.020609,-0.093361
22 Mar 2013 16:41:15.1,24.84,-66.795,553.74933,-0.929596,0.331182,0.161767,25478.25,-15212.45,-12215.33,1.124649,-0.610043,0.668012,-0.150685,-0.983889,0.0216,-0.09375
22 Mar 2013 16:41:15.2,24.833,-66.796,553.747568,-0.929037,0.332584,0.162105,25442.86,-15264.01,-12217.71,1.124587,-0.609991,0.667819,-0.151339,-0.98373,0.022591,-0.094138
22 Mar 2013 16:41:15.3,24.827,-66.798,553.745807,-0.928476,0.333985,0.16244,25407.41,-15315.53,-12219.94,1.124525,-0.60994,0.667626,-0.151993,-0.983568,0.023582,-0.094527
22 Mar 2013 16:41:15.4,24.821,-66.799,553.744046,-0.927913,0.335385,0.162771,25371.89,-15367,-12222.03,1.124463,-0.60989,0.667433,-0.152646,-0.983406,0.024573,-0.094915
22 Mar 2013 16:41:15.5,24.815,-66.8,553.742285,-0.927348,0.336785,0.163099,25336.32,-15418.44,-12223.98,1.124401,-0.609839,0.66724,-0.153298,-0.983241,0.025564,-0.095303
22 Mar 2013 16:41:15.6,24.808,-66.802,553.740525,-0.926781,0.338185,0.163423,25300.68,-15469.83,-12225.78,1.124338,-0.609789,0.667047,-0.153951,-0.983075,0.026555,-0.09569
22 Mar 2013 16:41:15.7,24.802,-66.803,553.738765,-0.926213,0.339585,0.163744,25264.99,-15521.18,-12227.45,1.124275,-0.609739,0.666854,-0.154602,-0.982908,0.027546,-0.096078
22 Mar 2013 16:41:15.8,24.796,-66.805,553.737005,-0.925642,0.340984,0.164062,25229.24,-15572.48,-12228.97,1.124213,-0.60969,0.666661,-0.155254,-0.982739,0.028536,-0.096465
22 Mar 2013 16:41:15.9,24.79,-66.806,553.735245,-0.92507,0.342383,0.164376,25193.42,-15623.74,-12230.36,1.124149,-0.60964,0.666469,-0.155905,-0.982569,0.029527,-0.096852
22 Mar 2013 16:41:16.0,24.784,-66.808,553.733486,-0.924496,0.343781,0.164687,25157.55,-15674.95,-12231.6,1.124086,-0.609591,0.666276,-0.156555,-0.982397,0.030517,-0.097239
22 Mar 2013 16:41:16.1,24.777,-66.809,553.731727,-0.92392,0.345179,0.164994,25121.63,-15726.12,-12232.7,1.124023,-0.609543,0.666083,-0.157206,-0.982223,0.031508,-0.097625
22 Mar 2013 16:41:16.2,24.771,-66.81,553.729969,-0.923342,0.346577,0.165298,25085.64,-15777.25,-12233.66,1.123959,-0.609494,0.66589,-0.157855,-0.982049,0.032498,-0.098012
22 Mar 2013 16:41:16.3,24.765,-66.812,553.728211,-0.922763,0.347974,0.165599,25049.59,-15828.32,-12234.48,1.123895,-0.609446,0.665698,-0.158505,-0.981872,0.033488,-0.098398
22 Mar 2013 16:41:16.4,24.759,-66.813,553.726453,-0.922182,0.34937,0.165896,25013.49,-15879.36,-12235.16,1.123832,-0.609398,0.665505,-0.159153,-0.981694,0.034478,-0.098784
22 Mar 2013 16:41:16.5,24.752,-66.815,553.724696,-0.921598,0.350767,0.16619,24977.33,-15930.34,-12235.69,1.123767,-0.609351,0.665312,-0.159802,-0.981514,0.035468,-0.09917
22 Mar 2013 16:41:16.6,24.746,-66.816,553.722938,-0.921013,0.352163,0.16648,24941.11,-15981.28,-12236.09,1.123703,-0.609304,0.66512,-0.16045,-0.981333,0.036458,-0.099556
22 Mar 2013 16:41:16.7,24.74,-66.817,553.721182,-0.920427,0.353558,0.166767,24904.84,-16032.17,-12236.34,1.123639,-0.609257,0.664927,-0.161098,-0.981151,0.037448,-0.099941
22 Mar 2013 16:41:16.8,24.734,-66.819,553.719425,-0.919838,0.354953,0.167051,24868.5,-16083.02,-12236.45,1.123574,-0.60921,0.664734,-0.161745,-0.980967,0.038438,-0.100327
22 Mar 2013 16:41:16.9,24.728,-66.82,553.717669,-0.919248,0.356348,0.167331,24832.11,-16133.82,-12236.43,1.123509,-0.609164,0.664542,-0.162392,-0.980781,0.039427,-0.100712
22 Mar 2013 16:41:17.0,24.721,-66.822,553.715913,-0.918656,0.357742,0.167608,24795.67,-16184.57,-12236.26,1.123444,-0.609118,0.664349,-0.163038,-0.980594,0.040417,-0.101097
22 Mar 2013 16:41:17.1,24.715,-66.823,553.714157,-0.918062,0.359135,0.167882,24759.17,-16235.27,-12235.95,1.123379,-0.609072,0.664157,-0.163684,-0.980405,0.041406,-0.101482
22 Mar 2013 16:41:17.2,24.709,-66.825,553.712402,-0.917466,0.360529,0.168152,24722.61,-16285.92,-12235.5,1.123314,-0.609027,0.663964,-0.164329,-0.980215,0.042395,-0.101866
22 Mar 2013 16:41:17.3,24.703,-66.826,553.710647,-0.916869,0.361921,0.168418,24686,-16336.52,-12234.91,1.123248,-0.608982,0.663772,-0.164974,-0.980024,0.043384,-0.10225
22 Mar 2013 16:41:17.4,24.696,-66.827,553.708893,-0.91627,0.363313,0.168682,24649.33,-16387.08,-12234.18,1.123183,-0.608937,0.663579,-0.165619,-0.97983,0.044373,-0.102635
22 Mar 2013 16:41:17.5,24.69,-66.829,553.707139,-0.915669,0.364705,0.168942,24612.6,-16437.58,-12233.31,1.123117,-0.608892,0.663387,-0.166263,-0.979636,0.045362,-0.103019
22 Mar 2013 16:41:17.6,24.684,-66.83,553.705385,-0.915066,0.366096,0.169198,24575.82,-16488.03,-12232.3,1.123051,-0.608848,0.663195,-0.166907,-0.979439,0.046351,-0.103402
22 Mar 2013 16:41:17.7,24.678,-66.832,553.703631,-0.914462,0.367487,0.169451,24538.99,-16538.44,-12231.15,1.122985,-0.608804,0.663002,-0.16755,-0.979242,0.04734,-0.103786
22 Mar 2013 16:41:17.8,24.672,-66.833,553.701878,-0.913855,0.368877,0.169701,24502.1,-16588.79,-12229.85,1.122918,-0.60876,0.66281,-0.168193,-0.979042,0.048328,-0.104169
22 Mar 2013 16:41:17.9,24.665,-66.834,553.700125,-0.913247,0.370266,0.169947,24465.16,-16639.09,-12228.42,1.122852,-0.608717,0.662618,-0.168836,-0.978842,0.049317,-0.104552
22 Mar 2013 16:41:18.0,24.659,-66.836,553.698372,-0.912638,0.371655,0.17019,24428.16,-16689.35,-12226.85,1.122785,-0.608674,0.662426,-0.169478,-0.97864,0.050305,-0.104935
22 Mar 2013 16:41:18.1,24.653,-66.837,553.69662,-0.912026,0.373044,0.17043,24391.11,-16739.55,-12225.14,1.122718,-0.608631,0.662233,-0.170119,-0.978436,0.051293,-0.105318
22 Mar 2013 16:41:18.2,24.647,-66.839,553.694868,-0.911413,0.374431,0.170666,24354.01,-16789.69,-12223.29,1.122651,-0.608588,0.662041,-0.170761,-0.97823,0.052281,-0.105701
22 Mar 2013 16:41:18.3,24.64,-66.84,553.693116,-0.910799,0.375819,0.170898,24316.85,-16839.79,-12221.29,1.122584,-0.608546,0.661849,-0.171401,-0.978024,0.053269,-0.106083
22 Mar 2013 16:41:18.4,24.634,-66.842,553.691365,-0.910182,0.377205,0.171128,24279.64,-16889.83,-12219.16,1.122516,-0.608504,0.661657,-0.172042,-0.977815,0.054257,-0.106465
22 Mar 2013 16:41:18.5,24.628,-66.843,553.689614,-0.909564,0.378591,0.171354,24242.37,-16939.82,-12216.89,1.122449,-0.608462,0.661465,-0.172681,-0.977606,0.055245,-0.106847
22 Mar 2013 16:41:18.6,24.622,-66.844,553.687863,-0.908944,0.379977,0.171576,24205.06,-16989.76,-12214.48,1.122381,-0.608421,0.661273,-0.173321,-0.977394,0.056232,-0.107229
22 Mar 2013 16:41:18.7,24.616,-66.846,553.686113,-0.908322,0.381362,0.171795,24167.69,-17039.64,-12211.93,1.122313,-0.60838,0.661081,-0.17396,-0.977182,0.05722,-0.10761
22 Mar 2013 16:41:18.8,24.609,-66.847,553.684363,-0.907699,0.382746,0.172011,24130.27,-17089.47,-12209.23,1.122245,-0.608339,0.660889,-0.174598,-0.976967,0.058207,-0.107992
22 Mar 2013 16:41:18.9,24.603,-66.849,553.682613,-0.907074,0.38413,0.172223,24092.79,-17139.25,-12206.4,1.122176,-0.608299,0.660698,-0.175236,-0.976752,0.059194,-0.108373
22 Mar 2013 16:41:19.0,24.597,-66.85,553.680864,-0.906448,0.385513,0.172432,24055.27,-17188.97,-12203.43,1.122108,-0.608258,0.660506,-0.175874,-0.976534,0.060181,-0.108754
22 Mar 2013 16:41:19.1,24.591,-66.851,553.679115,-0.905819,0.386895,0.172638,24017.69,-17238.63,-12200.32,1.122039,-0.608218,0.660314,-0.176511,-0.976316,0.061168,-0.109134
22 Mar 2013 16:41:19.2,24.584,-66.853,553.677366,-0.905189,0.388277,0.17284,23980.06,-17288.24,-12197.08,1.12197,-0.608179,0.660122,-0.177148,-0.976095,0.062155,-0.109515
22 Mar 2013 16:41:19.3,24.578,-66.854,553.675618,-0.904558,0.389658,0.173039,23942.39,-17337.8,-12193.69,1.121901,-0.608139,0.659931,-0.177784,-0.975873,0.063141,-0.109895
22 Mar 2013 16:41:19.4,24.572,-66.856,553.67387,-0.903924,0.391038,0.173234,23904.66,-17387.3,-12190.16,1.121832,-0.6081,0.659739,-0.17842,-0.97565,0.064127,-0.110275
22 Mar 2013 16:41:19.5,24.566,-66.857,553.672122,-0.903289,0.392418,0.173426,23866.88,-17436.74,-12186.5,1.121762,-0.608061,0.659548,-0.179056,-0.975425,0.065114,-0.110655
22 Mar 2013 16:41:19.6,24.56,-66.859,553.670375,-0.902653,0.393797,0.173615,23829.04,-17486.13,-12182.69,1.121693,-0.608023,0.659356,-0.179691,-0.975199,0.0661,-0.111035
22 Mar 2013 16:41:19.7,24.553,-66.86,553.668628,-0.902015,0.395175,0.1738,23791.16,-17535.46,-12178.75,1.121623,-0.607984,0.659165,-0.180325,-0.974971,0.067086,-0.111414
22 Mar 2013 16:41:19.8,24.547,-66.861,553.666881,-0.901375,0.396553,0.173982,23753.23,-17584.73,-12174.66,1.121553,-0.607946,0.658973,-0.180959,-0.974742,0.068072,-0.111794
22 Mar 2013 16:41:19.9,24.541,-66.863,553.665135,-0.900733,0.39793,0.174161,23715.25,-17633.95,-12170.44,1.121483,-0.607909,0.658782,-0.181593,-0.974511,0.069057,-0.112173
22 Mar 2013 16:41:20.0,24.535,-66.864,553.663389,-0.90009,0.399306,0.174336,23677.22,-17683.11,-12166.08,1.121413,-0.607871,0.65859,-0.182226,-0.974279,0.070043,-0.112551
22 Mar 2013 16:41:20.1,24.528,-66.866,553.661643,-0.899445,0.400681,0.174507,23639.14,-17732.21,-12161.58,1.121342,-0.607834,0.658399,-0.182859,-0.974045,0.071028,-0.11293
22 Mar 2013 16:41:20.2,24.522,-66.867,553.659897,-0.898799,0.402056,0.174676,23601.02,-17781.25,-12156.95,1.121271,-0.607797,0.658208,-0.183491,-0.97381,0.072013,-0.113309
22 Mar 2013 16:41:20.3,24.516,-66.868,553.658152,-0.898151,0.40343,0.174841,23562.84,-17830.23,-12152.17,1.1212,-0.60776,0.658017,-0.184123,-0.973574,0.072998,-0.113687
22 Mar 2013 16:41:20.4,24.51,-66.87,553.656407,-0.897501,0.404803,0.175002,23524.62,-17879.15,-12147.26,1.121129,-0.607724,0.657826,-0.184754,-0.973335,0.073983,-0.114065
22 Mar 2013 16:41:20.5,24.504,-66.871,553.654663,-0.89685,0.406176,0.17516,23486.34,-17928.02,-12142.2,1.121058,-0.607688,0.657635,-0.185385,-0.973096,0.074968,-0.114443
22 Mar 2013 16:41:20.6,24.497,-66.873,553.652919,-0.896197,0.407548,0.175315,23448.02,-17976.82,-12137.01,1.120987,-0.607652,0.657444,-0.186015,-0.972854,0.075952,-0.11482
22 Mar 2013 16:41:20.7,24.491,-66.874,553.651175,-0.895543,0.408919,0.175466,23409.65,-18025.57,-12131.68,1.120915,-0.607617,0.657253,-0.186645,-0.972612,0.076937,-0.115198
22 Mar 2013 16:41:20.8,24.485,-66.876,553.649432,-0.894887,0.410289,0.175614,23371.24,-18074.25,-12126.22,1.120843,-0.607582,0.657062,-0.187275,-0.972368,0.077921,-0.115575
22 Mar 2013 16:41:20.9,24.479,-66.877,553.647689,-0.894229,0.411658,0.175759,23332.77,-18122.88,-12120.61,1.120771,-0.607547,0.656871,-0.187904,-0.972122,0.078905,-0.115952
22 Mar 2013 16:41:21.0,24.472,-66.878,553.645946,-0.89357,0.413027,0.1759,23294.26,-18171.44,-12114.87,1.120699,-0.607512,0.65668,-0.188533,-0.971875,0.079889,-0.116328
22 Mar 2013 16:41:21.1,24.466,-66.88,553.644203,-0.89291,0.414395,0.176038,23255.71,-18219.95,-12108.99,1.120627,-0.607478,0.65649,-0.189161,-0.971626,0.080873,-0.116705
22 Mar 2013 16:41:21.2,24.46,-66.881,553.642461,-0.892247,0.415762,0.176173,23217.1,-18268.39,-12102.97,1.120554,-0.607444,0.656299,-0.189788,-0.971376,0.081856,-0.117081
22 Mar 2013 16:41:21.3,24.454,-66.883,553.640719,-0.891584,0.417128,0.176304,23178.45,-18316.77,-12096.82,1.120482,-0.60741,0.656109,-0.190416,-0.971125,0.082839,-0.117457
22 Mar 2013 16:41:21.4,24.448,-66.884,553.638978,-0.890918,0.418493,0.176432,23139.76,-18365.08,-12090.53,1.120409,-0.607376,0.655918,-0.191042,-0.970872,0.083823,-0.117833
22 Mar 2013 16:41:21.5,24.441,-66.885,553.637237,-0.890251,0.419858,0.176556,23101.02,-18413.34,-12084.1,1.120336,-0.607343,0.655728,-0.191669,-0.970617,0.084806,-0.118209
22 Mar 2013 16:41:21.6,24.435,-66.887,553.635496,-0.889583,0.421221,0.176677,23062.23,-18461.53,-12077.53,1.120262,-0.60731,0.655537,-0.192294,-0.970361,0.085788,-0.118584
22 Mar 2013 16:41:21.7,24.429,-66.888,553.633755,-0.888913,0.422584,0.176795,23023.4,-18509.66,-12070.83,1.120189,-0.607277,0.655347,-0.19292,-0.970104,0.086771,-0.11896
22 Mar 2013 16:41:21.8,24.423,-66.89,553.632015,-0.888241,0.423946,0.176909,22984.52,-18557.73,-12063.99,1.120115,-0.607245,0.655157,-0.193545,-0.969845,0.087754,-0.119335
22 Mar 2013 16:41:21.9,24.416,-66.891,553.630275,-0.887568,0.425307,0.17702,22945.6,-18605.73,-12057.01,1.120041,-0.607212,0.654966,-0.194169,-0.969584,0.088736,-0.11971
22 Mar 2013 16:41:22.0,24.41,-66.893,553.628536,-0.886894,0.426667,0.177127,22906.63,-18653.67,-12049.89,1.119967,-0.60718,0.654776,-0.194793,-0.969323,0.089718,-0.120084
22 Mar 2013 16:41:22.1,24.404,-66.894,553.626797,-0.886218,0.428027,0.177231,22867.62,-18701.54,-12042.64,1.119893,-0.607149,0.654586,-0.195416,-0.969059,0.0907,-0.120459
22 Mar 2013 16:41:22.2,24.398,-66.895,553.625058,-0.88554,0.429385,0.177332,22828.56,-18749.35,-12035.25,1.119819,-0.607117,0.654396,-0.196039,-0.968794,0.091681,-0.120833
22 Mar 2013 16:41:22.3,24.392,-66.897,553.623319,-0.884861,0.430743,0.17743,22789.46,-18797.1,-12027.73,1.119744,-0.607086,0.654206,-0.196662,-0.968528,0.092663,-0.121207
22 Mar 2013 16:41:22.4,24.385,-66.898,553.621581,-0.884181,0.432099,0.177524,22750.32,-18844.78,-12020.07,1.11967,-0.607055,0.654017,-0.197284,-0.96826,0.093644,-0.12158
22 Mar 2013 16:41:22.5,24.379,-66.9,553.619843,-0.883499,0.433455,0.177614,22711.13,-18892.39,-12012.27,1.119595,-0.607025,0.653827,-0.197905,-0.967991,0.094625,-0.121954
22 Mar 2013 16:41:22.6,24.373,-66.901,553.618106,-0.882815,0.43481,0.177702,22671.9,-18939.94,-12004.34,1.11952,-0.606994,0.653637,-0.198527,-0.96772,0.095606,-0.122327
22 Mar 2013 16:41:22.7,24.367,-66.902,553.616368,-0.88213,0.436164,0.177786,22632.63,-18987.42,-11996.27,1.119444,-0.606964,0.653447,-0.199147,-0.967448,0.096587,-0.1227
22 Mar 2013 16:41:22.8,24.36,-66.904,553.614632,-0.881443,0.437517,0.177866,22593.32,-19034.84,-11988.06,1.119369,-0.606935,0.653258,-0.199767,-0.967175,0.097567,-0.123073
22 Mar 2013 16:41:22.9,24.354,-66.905,553.612895,-0.880755,0.438869,0.177944,22553.96,-19082.19,-11979.72,1.119293,-0.606905,0.653068,-0.200387,-0.966899,0.098548,-0.123446
22 Mar 2013 16:41:23.0,24.348,-66.907,553.611159,-0.880066,0.44022,0.178018,22514.56,-19129.47,-11971.24,1.119217,-0.606876,0.652879,-0.201006,-0.966623,0.099528,-0.123818
22 Mar 2013 16:41:23.1,24.342,-66.908,553.609423,-0.879375,0.44157,0.178088,22475.12,-19176.69,-11962.63,1.119141,-0.606847,0.65269,-0.201625,-0.966345,0.100508,-0.12419
22 Mar 2013 16:41:23.2,24.335,-66.909,553.607687,-0.878683,0.442919,0.178155,22435.64,-19223.84,-11953.88,1.119065,-0.606818,0.6525,-0.202243,-0.966065,0.101487,-0.124562
22 Mar 2013 16:41:23.3,24.329,-66.911,553.605952,-0.877989,0.444267,0.178219,22396.11,-19270.92,-11945,1.118988,-0.60679,0.652311,-0.202861,-0.965784,0.102467,-0.124934
22 Mar 2013 16:41:23.4,24.323,-66.912,553.604217,-0.877294,0.445615,0.17828,22356.55,-19317.93,-11935.98,1.118912,-0.606761,0.652122,-0.203478,-0.965502,0.103446,-0.125306
22 Mar 2013 16:41:23.5,24.317,-66.914,553.602483,-0.876597,0.446961,0.178337,22316.94,-19364.87,-11926.82,1.118835,-0.606734,0.651933,-0.204095,-0.965218,0.104425,-0.125677
22 Mar 2013 16:41:23.6,24.311,-66.915,553.600748,-0.875899,0.448306,0.178391,22277.29,-19411.75,-11917.53,1.118758,-0.606706,0.651744,-0.204711,-0.964933,0.105404,-0.126048
22 Mar 2013 16:41:23.7,24.304,-66.917,553.599015,-0.875199,0.44965,0.178441,22237.61,-19458.55,-11908.11,1.118681,-0.606678,0.651555,-0.205327,-0.964646,0.106383,-0.126419
22 Mar 2013 16:41:23.8,24.298,-66.918,553.597281,-0.874498,0.450993,0.178488,22197.88,-19505.29,-11898.55,1.118604,-0.606651,0.651366,-0.205942,-0.964358,0.107361,-0.12679
22 Mar 2013 16:41:23.9,24.292,-66.919,553.595548,-0.873796,0.452335,0.178532,22158.11,-19551.96,-11888.86,1.118526,-0.606624,0.651178,-0.206557,-0.964068,0.108339,-0.12716
22 Mar 2013 16:41:24.0,24.286,-66.921,553.593815,-0.873092,0.453676,0.178572,22118.31,-19598.56,-11879.03,1.118448,-0.606598,0.650989,-0.207172,-0.963777,0.109317,-0.12753
22 Mar 2013 16:41:24.1,24.279,-66.922,553.592082,-0.872387,0.455017,0.178609,22078.46,-19645.08,-11869.06,1.11837,-0.606572,0.6508,-0.207785,-0.963484,0.110295,-0.1279
22 Mar 2013 16:41:24.2,24.273,-66.924,553.59035,-0.87168,0.456356,0.178643,22038.57,-19691.54,-11858.97,1.118292,-0.606545,0.650612,-0.208399,-0.96319,0.111273,-0.12827
22 Mar 2013 16:41:24.3,24.267,-66.925,553.588618,-0.870972,0.457694,0.178673,21998.65,-19737.93,-11848.73,1.118214,-0.60652,0.650424,-0.209012,-0.962895,0.11225,-0.128639
22 Mar 2013 16:41:24.4,24.261,-66.926,553.586887,-0.870263,0.459031,0.1787,21958.68,-19784.24,-11838.37,1.118136,-0.606494,0.650235,-0.209624,-0.962598,0.113227,-0.129009
22 Mar 2013 16:41:24.5,24.255,-66.928,553.585155,-0.869552,0.460366,0.178724,21918.68,-19830.48,-11827.87,1.118057,-0.606469,0.650047,-0.210236,-0.962299,0.114204,-0.129378
22 Mar 2013 16:41:24.6,24.248,-66.929,553.583424,-0.86884,0.461701,0.178745,21878.64,-19876.66,-11817.23,1.117978,-0.606444,0.649859,-0.210848,-0.961999,0.115181,-0.129747
22 Mar 2013 16:41:24.7,24.242,-66.931,553.581694,-0.868126,0.463035,0.178762,21838.56,-19922.76,-11806.46,1.117899,-0.606419,0.649671,-0.211458,-0.961698,0.116157,-0.130115
22 Mar 2013 16:41:24.8,24.236,-66.932,553.579963,-0.867411,0.464367,0.178775,21798.45,-19968.78,-11795.56,1.11782,-0.606394,0.649483,-0.212069,-0.961395,0.117133,-0.130484
22 Mar 2013 16:41:24.9,24.23,-66.933,553.578234,-0.866695,0.465699,0.178786,21758.29,-20014.74,-11784.53,1.11774,-0.60637,0.649295,-0.212679,-0.961091,0.118109,-0.130852
22 Mar 2013 16:41:25.0,24.223,-66.935,553.576504,-0.865977,0.467029,0.178793,21718.1,-20060.62,-11773.36,1.117661,-0.606346,0.649107,-0.213288,-0.960785,0.119085,-0.13122
22 Mar 2013 16:41:25.1,24.217,-66.936,553.574775,-0.865258,0.468359,0.178796,21677.88,-20106.43,-11762.05,1.117581,-0.606322,0.648919,-0.213897,-0.960478,0.120061,-0.131587
22 Mar 2013 16:41:25.2,24.211,-66.938,553.573046,-0.864538,0.469687,0.178797,21637.61,-20152.17,-11750.62,1.117501,-0.606299,0.648732,-0.214506,-0.96017,0.121036,-0.131955
22 Mar 2013 16:41:25.3,24.205,-66.939,553.571317,-0.863816,0.471014,0.178794,21597.31,-20197.83,-11739.05,1.117421,-0.606275,0.648544,-0.215114,-0.959859,0.122011,-0.132322
22 Mar 2013 16:41:25.4,24.199,-66.941,553.569589,-0.863093,0.47234,0.178788,21556.97,-20243.42,-11727.35,1.11734,-0.606252,0.648357,-0.215721,-0.959548,0.122986,-0.132689
22 Mar 2013 16:41:25.5,24.192,-66.942,553.567861,-0.862369,0.473665,0.178778,21516.6,-20288.94,-11715.52,1.11726,-0.60623,0.64817,-0.216328,-0.959235,0.12396,-0.133056
22 Mar 2013 16:41:25.6,24.186,-66.943,553.566133,-0.861643,0.474988,0.178765,21476.19,-20334.38,-11703.55,1.117179,-0.606207,0.647982,-0.216935,-0.958921,0.124935,-0.133422
22 Mar 2013 16:41:25.7,24.18,-66.945,553.564406,-0.860916,0.476311,0.178749,21435.75,-20379.74,-11691.45,1.117098,-0.606185,0.647795,-0.217541,-0.958605,0.125909,-0.133789
22 Mar 2013 16:41:25.8,24.174,-66.946,553.562679,-0.860188,0.477632,0.17873,21395.27,-20425.03,-11679.22,1.117017,-0.606163,0.647608,-0.218146,-0.958288,0.126883,-0.134155
22 Mar 2013 16:41:25.9,24.167,-66.948,553.560953,-0.859458,0.478952,0.178707,21354.75,-20470.25,-11666.85,1.116936,-0.606141,0.647421,-0.218751,-0.957969,0.127856,-0.134521
22 Mar 2013 16:41:26.0,24.161,-66.949,553.559226,-0.858727,0.480271,0.178681,21314.2,-20515.38,-11654.36,1.116854,-0.60612,0.647234,-0.219356,-0.957649,0.128829,-0.134886
22 Mar 2013 16:41:26.1,24.155,-66.95,553.5575,-0.857995,0.481589,0.178651,21273.62,-20560.45,-11641.73,1.116772,-0.606099,0.647047,-0.21996,-0.957328,0.129803,-0.135252
22 Mar 2013 16:41:26.2,24.149,-66.952,553.555775,-0.857262,0.482905,0.178619,21233,-20605.44,-11628.97,1.11669,-0.606078,0.646861,-0.220563,-0.957005,0.130775,-0.135617
22 Mar 2013 16:41:26.3,24.143,-66.953,553.554049,-0.856527,0.484221,0.178583,21192.35,-20650.35,-11616.08,1.116608,-0.606057,0.646674,-0.221166,-0.95668,0.131748,-0.135982
22 Mar 2013 16:41:26.4,24.136,-66.955,553.552324,-0.855791,0.485535,0.178543,21151.66,-20695.18,-11603.05,1.116526,-0.606036,0.646488,-0.221768,-0.956354,0.13272,-0.136346
22 Mar 2013 16:41:26.5,24.13,-66.956,553.5506,-0.855054,0.486848,0.178501,21110.94,-20739.94,-11589.9,1.116444,-0.606016,0.646301,-0.22237,-0.956027,0.133692,-0.136711
22 Mar 2013 16:41:26.6,24.124,-66.957,553.548876,-0.854315,0.48816,0.178455,21070.19,-20784.62,-11576.61,1.116361,-0.605996,0.646115,-0.222972,-0.955698,0.134664,-0.137075
22 Mar 2013 16:41:26.7,24.118,-66.959,553.547152,-0.853575,0.48947,0.178405,21029.41,-20829.22,-11563.19,1.116278,-0.605976,0.645929,-0.223573,-0.955368,0.135636,-0.137439
22 Mar 2013 16:41:26.8,24.111,-66.96,553.545428,-0.852834,0.490779,0.178353,20988.59,-20873.74,-11549.64,1.116195,-0.605957,0.645743,-0.224173,-0.955037,0.136607,-0.137803
22 Mar 2013 16:41:26.9,24.105,-66.962,553.543705,-0.852092,0.492087,0.178297,20947.74,-20918.19,-11535.96,1.116112,-0.605938,0.645557,-0.224773,-0.954704,0.137578,-0.138166
22 Mar 2013 16:41:27.0,24.099,-66.963,553.541982,-0.851348,0.493394,0.178238,20906.85,-20962.56,-11522.15,1.116029,-0.605919,0.645371,-0.225372,-0.954369,0.138549,-0.13853
22 Mar 2013 16:41:27.1,24.093,-66.964,553.540259,-0.850603,0.4947,0.178176,20865.94,-21006.85,-11508.21,1.115945,-0.6059,0.645185,-0.225971,-0.954034,0.139519,-0.138893
